id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,file span,106,29,15,45,512,ship,baseline,monotonic-signal
g002,terminal width,75,58,12,84,536,ship,edge,drag-penalty
g003,argument risk,107,75,12,96,722,ship,recovery,confidence-floor
g004,report density,82,16,35,33,286,ship,negative,lane-boundary
g005,file span,73,59,6,49,484,ship,baseline,monotonic-signal
g006,terminal width,72,13,14,104,466,ship,edge,drag-penalty
g007,argument risk,31,63,19,93,360,ship,recovery,confidence-floor
g008,report density,102,20,44,92,456,ship,negative,lane-boundary
g009,file span,97,36,37,53,418,ship,baseline,monotonic-signal
g010,terminal width,98,47,14,38,506,ship,edge,drag-penalty
g011,argument risk,58,20,4,35,326,ship,recovery,confidence-floor
g012,report density,86,44,43,38,336,ship,negative,lane-boundary
g013,file span,59,23,26,44,266,ship,baseline,monotonic-signal
g014,terminal width,49,50,15,52,340,ship,edge,drag-penalty
g015,argument risk,92,31,11,103,592,ship,recovery,confidence-floor
g016,report density,117,24,10,47,570,ship,negative,lane-boundary
g017,file span,45,58,11,24,300,ship,baseline,monotonic-signal
g018,terminal width,100,43,34,103,556,ship,edge,drag-penalty
g019,argument risk,43,38,5,61,350,ship,recovery,confidence-floor
g020,report density,62,73,34,44,346,ship,negative,lane-boundary
g021,file span,75,23,29,83,396,ship,baseline,monotonic-signal
g022,terminal width,41,70,28,95,382,ship,edge,drag-penalty
g023,argument risk,72,61,8,32,442,ship,recovery,confidence-floor
g024,report density,91,59,42,48,410,ship,negative,lane-boundary
g025,file span,60,58,39,103,406,ship,baseline,monotonic-signal
g026,terminal width,92,63,39,92,522,ship,edge,drag-penalty
g027,argument risk,111,33,20,91,612,ship,recovery,confidence-floor
g028,report density,80,20,33,52,332,ship,negative,lane-boundary
g029,file span,112,51,41,37,460,ship,baseline,monotonic-signal
g030,terminal width,44,34,4,34,296,ship,edge,drag-penalty
g031,argument risk,101,63,29,37,488,ship,recovery,confidence-floor
g032,report density,59,10,22,43,254,ship,negative,lane-boundary
g033,file span,116,21,41,51,444,ship,baseline,monotonic-signal
g034,terminal width,60,64,31,102,448,ship,edge,drag-penalty
g035,argument risk,35,18,28,46,156,watch,recovery,confidence-floor
g036,report density,114,68,11,23,594,ship,negative,lane-boundary
g037,file span,113,25,42,102,538,ship,baseline,monotonic-signal
g038,terminal width,72,41,38,60,338,ship,edge,drag-penalty
g039,argument risk,55,52,37,43,262,ship,recovery,confidence-floor
g040,report density,50,25,38,82,262,ship,negative,lane-boundary
g041,file span,51,49,19,94,414,ship,baseline,monotonic-signal
g042,terminal width,99,28,32,31,386,ship,edge,drag-penalty
g043,argument risk,39,55,19,47,284,ship,recovery,confidence-floor
g044,report density,100,36,14,102,620,ship,negative,lane-boundary
g045,file span,90,29,13,91,548,ship,baseline,monotonic-signal
g046,terminal width,45,63,35,90,346,ship,edge,drag-penalty
