id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,file span,115,29,15,45,548,ship,baseline,monotonic-signal,raise-signal
m002,g002,terminal width,75,47,12,84,514,ship,edge,drag-penalty,drop-slack
m003,g003,argument risk,107,75,19,96,694,ship,recovery,confidence-floor,raise-drag
m004,g004,report density,82,16,35,20,260,ship,negative,lane-boundary,lower-confidence
m005,g005,file span,82,59,6,49,520,ship,baseline,monotonic-signal,raise-signal
m006,g006,terminal width,72,2,14,104,444,ship,edge,drag-penalty,drop-slack
m007,g007,argument risk,31,63,26,93,332,ship,recovery,confidence-floor,raise-drag
m008,g008,report density,102,20,44,79,430,ship,negative,lane-boundary,lower-confidence
m009,g009,file span,106,36,37,53,454,ship,baseline,monotonic-signal,raise-signal
m010,g010,terminal width,98,36,14,38,484,ship,edge,drag-penalty,drop-slack
m011,g011,argument risk,58,20,11,35,298,ship,recovery,confidence-floor,raise-drag
m012,g012,report density,86,44,43,25,310,ship,negative,lane-boundary,lower-confidence
m013,g013,file span,68,23,26,44,302,ship,baseline,monotonic-signal,raise-signal
m014,g014,terminal width,49,39,15,52,318,ship,edge,drag-penalty,drop-slack
m015,g015,argument risk,92,31,18,103,564,ship,recovery,confidence-floor,raise-drag
m016,g016,report density,117,24,10,34,544,ship,negative,lane-boundary,lower-confidence
m017,g017,file span,54,58,11,24,336,ship,baseline,monotonic-signal,raise-signal
m018,g018,terminal width,100,32,34,103,534,ship,edge,drag-penalty,drop-slack
m019,g019,argument risk,43,38,12,61,322,ship,recovery,confidence-floor,raise-drag
m020,g020,report density,62,73,34,31,320,ship,negative,lane-boundary,lower-confidence
m021,g021,file span,84,23,29,83,432,ship,baseline,monotonic-signal,raise-signal
m022,g022,terminal width,41,59,28,95,360,ship,edge,drag-penalty,drop-slack
m023,g023,argument risk,72,61,15,32,414,ship,recovery,confidence-floor,raise-drag
m024,g024,report density,91,59,42,35,384,ship,negative,lane-boundary,lower-confidence
m025,g025,file span,69,58,39,103,442,ship,baseline,monotonic-signal,raise-signal
m026,g026,terminal width,92,52,39,92,500,ship,edge,drag-penalty,drop-slack
m027,g027,argument risk,111,33,27,91,584,ship,recovery,confidence-floor,raise-drag
m028,g028,report density,80,20,33,39,306,ship,negative,lane-boundary,lower-confidence
m029,g029,file span,121,51,41,37,496,ship,baseline,monotonic-signal,raise-signal
m030,g030,terminal width,44,23,4,34,274,ship,edge,drag-penalty,drop-slack
m031,g031,argument risk,101,63,36,37,460,ship,recovery,confidence-floor,raise-drag
m032,g032,report density,59,10,22,30,228,ship,negative,lane-boundary,lower-confidence
m033,g033,file span,125,21,41,51,480,ship,baseline,monotonic-signal,raise-signal
m034,g034,terminal width,60,53,31,102,426,ship,edge,drag-penalty,drop-slack
m035,g035,argument risk,35,18,35,46,128,watch,recovery,confidence-floor,raise-drag
m036,g036,report density,114,68,11,10,568,ship,negative,lane-boundary,lower-confidence
m037,g037,file span,122,25,42,102,574,ship,baseline,monotonic-signal,raise-signal
m038,g038,terminal width,72,30,38,60,316,ship,edge,drag-penalty,drop-slack
m039,g039,argument risk,55,52,44,43,234,ship,recovery,confidence-floor,raise-drag
m040,g040,report density,50,25,38,69,236,ship,negative,lane-boundary,lower-confidence
